"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"CDL","VictoryShares US Large Cap High Div Volatility Wtd ETF","45.99","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cdl",
"VSMV","VictoryShares US Multi-Factor Minimum Volatility ETF","33.24","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vsmv",
"CSB","VictoryShares US Small Cap High Div Volatility Wtd ETF","45.7814","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/csb",
"CSA","VictoryShares US Small Cap Volatility Wtd ETF","49.4065","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/csa",
"VIE","Viela Bio, Inc.","34.99","$1.92B","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vie",
"VMD","Viemed Healthcare, Inc.","8.69","$340.17M","n/a","Health Care","Misc Health and Biotechnology Services","https://old.nasdaq.com/symbol/vmd",
"VRAY","ViewRay, Inc.","3.76","$558.36M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/vray",
"VKTX","Viking Therapeutics, Inc.","6.22","$453.76M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vktx",
"VKTXW","Viking Therapeutics, Inc.","4.65","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vktxw",
"VBFC","Village Bank and Trust Financial Corp.","30.65","$44.94M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/vbfc",
"VFF","Village Farms International, Inc.","6.52","$430.71M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/vff",
"VLGEA","Village Super Market, Inc.","23.82","$346.65M","n/a","Consumer Services","Food Chains","https://old.nasdaq.com/symbol/vlgea",
"BBIG","Vinco Ventures, Inc.","1.6","$22.28M","2018","Consumer Non-Durables","Recreational Products/Toys","https://old.nasdaq.com/symbol/bbig",
"VIOT","Viomi Technology Co., Ltd","6.3","$439.4M","2018","Consumer Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/viot",
"VNOM","Viper Energy Partners LP","9.52","$1.51B","2014","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/vnom",
"VIR","Vir Biotechnology, Inc.","26.74","$3.41B","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/vir",
"VIRC","Virco Manufacturing Corporation","2.13","$33.91M","n/a","Consumer Durables","Industrial Specialties","https://old.nasdaq.com/symbol/virc",
"VTSI","VirTra, Inc.","4.07","$31.61M","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://old.nasdaq.com/symbol/vtsi",
"VIRT","Virtu Financial, Inc.","23.19","$4.49B","2015","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/virt",
"VRTS","Virtus Investment Partners, Inc.","186.77","$1.42B","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/vrts",
"BBC","Virtus LifeSci Biotech Clinical Trials ETF","43.39","$43.39M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bbc",
"BBP","Virtus LifeSci Biotech Products ETF","51.8233","$51.82M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bbp",
"VRTU","Virtusa Corporation","50.3","$1.52B","2007","Technology","EDP Services","https://old.nasdaq.com/symbol/vrtu",
"VISL","Vislink Technologies, Inc.","1.14","$23.8M","2013","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/visl",
"VTGN","VistaGen Therapeutics, Inc.","0.7237","$53.55M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vtgn",
"VMAC","Vistas Media Acquisition Company Inc.","9.84","$136.09M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/vmac",
"VMACU","Vistas Media Acquisition Company Inc.","10.15","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/vmacu",
"VMACW","Vistas Media Acquisition Company Inc.","0.2708","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/vmacw",
"VC","Visteon Corporation","109.78","$3.06B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/vc",
"VITL","Vital Farms, Inc.","27.76","$1.09B","2020","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/vitl",
"VTRU","Vitru Limited","14.4","$332.04M","2020","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/vtru",
"VIVE","Viveve Medical, Inc.","0.4959","$10.74M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/vive",
"VVPR","VivoPower International PLC","7.79","$131.96M","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/vvpr",
"VOD","Vodafone Group Plc","16.74","$44.92B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/vod",
"VG","Vonage Holdings Corp.","13.02","$3.23B","2006","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/vg",
"VJET","voxeljet AG","10.5","$50.78M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/vjet",
"VOXX","VOXX International Corporation","11.14","$266.45M","n/a","Technology","Electronic Components","https://old.nasdaq.com/symbol/voxx",
"VYGR","Voyager Therapeutics, Inc.","8.74","$327.45M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/vygr",
"VIH","VPC Impact Acquisition Holdings","n/a","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/vih",
"VIHAU","VPC Impact Acquisition Holdings","9.99","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/vihau",
"VIHAW","VPC Impact Acquisition Holdings","n/a","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/vihaw",
"VRM","Vroom, Inc.","33.56","$4.37B","2020","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/vrm",
"VSEC","VSE Corporation","33.27","$367.67M","n/a","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/vsec",
"VTVT","vTv Therapeutics Inc.","1.88","$138.9M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vtvt",
"VUZI","Vuzix Corporation","3.9","$166.6M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/vuzi",
"VYNE","VYNE Therapeutics Inc.","1.7","$285.39M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vyne",
"WAFU","Wah Fu Education Group Limited","4.28","$18.75M","2019","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/wafu",
"HLAL","Wahed FTSE USA Shariah ETF","31.8823","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hlal",
"WTRH","Waitr Holdings Inc.","2.76","$306.35M","2016","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/wtrh",
"WBA","Walgreens Boots Alliance, Inc.","44.1","$38.19B","n/a","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/wba",
"WSG","Wanda Sports Group Company Limited","2.23","$309.23M","2019","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/wsg",
"WMG","Warner Music Group Corp.","29.85","$15.22B","2020","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/wmg",
"WAFD","Washington Federal, Inc.","25.59","$1.94B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wafd",
"WASH","Washington Trust Bancorp, Inc.","40.08","$691.97M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wash",
"WSBF","Waterstone Financial, Inc.","18.27","$459.7M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/wsbf",
"WTRE","Watford Holdings Ltd.","34.74","$690.87M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wtre",
"WTREP","Watford Holdings Ltd.","24.975","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/wtrep",
"WVE","WAVE Life Sciences Ltd.","8.43","$411.2M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/wve",
"WNFM","Wayne Farms, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wnfm",
"WSTG","Wayside Technology Group, Inc.","20.45","$89.21M","n/a","Technology","Retail: Computer Software & Peripheral Equipment","https://old.nasdaq.com/symbol/wstg",
"WDFC","WD-40 Company","264.75","$3.62B","1973","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/wdfc",
"WB","Weibo Corporation","47.47","$10.75B","2014","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/wb",
"WEN","Wendy&#39;s Company (The)","23.17","$5.19B","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/wen",
"WERN","Werner Enterprises, Inc.","41.97","$2.9B","1986","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/wern",
"WSBC","WesBanco, Inc.","28.98","$1.95B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wsbc",
"WSBCP","WesBanco, Inc.","27.75","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wsbcp",
"WTBA","West Bancorporation","19.54","$321.81M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wtba",
"WABC","Westamerica Bancorporation","59.7","$1.6B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wabc",
"WINC","Western Asset Short Duration Income ETF","25.875","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/winc",
"WBND","Western Asset Total Return ETF","28.64","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wbnd",
"WDC","Western Digital Corporation","43.58","$13.26B","n/a","Technology","Electronic Components","https://old.nasdaq.com/symbol/wdc",
"WNEB","Western New England Bancorp, Inc.","6.46","$164.91M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/wneb",
"WPRT","Westport Fuel Systems Inc","2.93","$401.53M","n/a","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/wprt",
"WWR","Westwater Resources, Inc.","6.27","$119.27M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/wwr",
"WEYS","Weyco Group, Inc.","17.3","$169.89M","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/weys",
"WHLR","Wheeler Real Estate Investment Trust, Inc.","3.61","$35.03M","2012","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/whlr",
"WHLRD","Wheeler Real Estate Investment Trust, Inc.","16.06","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/whlrd",
"WHLRP","Wheeler Real Estate Investment Trust, Inc.","10.94","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/whlrp",
"WHF","WhiteHorse Finance, Inc.","12.64","$259.7M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/whf",
"WHFBZ","WhiteHorse Finance, Inc.","25.6737","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/whfbz",
"FREE","Whole Earth Brands, Inc.","8.34","$320.48M","2019","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/free",
"FREEW","Whole Earth Brands, Inc.","0.93","n/a","2019","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/freew",
"WHLM","Wilhelmina International, Inc.","3.49","$18M","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/whlm",
"WVVI","Willamette Valley Vineyards, Inc.","6.35","$31.52M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/wvvi",
"WVVIP","Willamette Valley Vineyards, Inc.","5.6","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/wvvip",
"WLDN","Willdan Group, Inc.","38","$458.81M","2006","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/wldn",
"WLFC","Willis Lease Finance Corporation","28.9","$172.68M","1996","Consumer Durables","Industrial Specialties","https://old.nasdaq.com/symbol/wlfc",
"WLTW","Willis Towers Watson Public Limited Company","210.61","$27.15B","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/wltw",
"WSC","WillScot Mobile Mini Holdings Corp.","21.42","$4.89B","2015","n/a","n/a","https://old.nasdaq.com/symbol/wsc",
"WIMI","WiMi Hologram Cloud Inc.","5.94","$396.7M","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/wimi",
"WINT","Windtree Therapeutics, Inc.","6.52","$110.1M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/wint",
"WING","Wingstop Inc.","135.18","$4.01B","2015","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/wing",
"WINA","Winmark Corporation","176.5","$660.16M","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/wina",
"WTFC","Wintrust Financial Corporation","55.2","$3.18B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wtfc",
"WTFCM","Wintrust Financial Corporation","27.6001","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wtfcm",
"WTFCP","Wintrust Financial Corporation","27.47","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wtfcp",
"CXSE","WisdomTree China ex-State-Owned Enterprises Fund","62.63","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cxse",
"WCLD","WisdomTree Cloud Computing Fund","44.09","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wcld",
"EMCB","WisdomTree Emerging Markets Corporate Bond Fund","75.37","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/emcb",
"DGRE","WisdomTree Emerging Markets Quality Dividend Growth Fund","26.5197","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dgre",
"DXGE","WisdomTree Germany Hedged Equity Fund","30.2057","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dxge",
"HYZD","WisdomTree Interest Rate Hedged High Yield Bond Fund","21.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hyzd",
"AGZD","WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund","47.06","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/agzd",
"WETF","WisdomTree Investments, Inc.","4.09","$608.52M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/wetf",
"DXJS","WisdomTree Japan Hedged SmallCap Equity Fund","40.2364","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dxjs",
"DGRW","WisdomTree U.S. Quality Dividend Growth Fund","52.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dgrw",
"DGRS","WisdomTree U.S. SmallCap Quality Dividend Growth Fund","36.8","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dgrs",
"WKEY","WISeKey International Holding AG","5.75","$82.61M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/wkey",
"WIX","Wix.com Ltd.","241.44","$13.43B","2013","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/wix",
"WWD","Woodward, Inc.","109.2","$6.81B","n/a","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/wwd",
"WDAY","Workday, Inc.","224.97","$53.32B","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/wday",
"WKHS","Workhorse Group, Inc.","19.92","$2.4B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/wkhs",
"WRLD","World Acceptance Corporation","108.73","$747.29M","1991","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/wrld",
"WRTC","Wrap Technologies, Inc.","6.29","$234.06M","n/a","Capital Goods","Ordnance And Accessories","https://old.nasdaq.com/symbol/wrtc",
"WSFS","WSFS Financial Corporation","39.32","$1.98B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wsfs",
"WVFC","WVS Financial Corp.","14.86","$28.27M","n/a","Finance","Banks","https://old.nasdaq.com/symbol/wvfc",
"WW","WW International, Inc. ","26.33","$1.79B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/ww",
"WYNN","Wynn Resorts, Limited","94.74","$10.22B","2002","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/wynn",
"XFOR","X4 Pharmaceuticals, Inc.","6.63","$107.98M","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/xfor",
"XBIT","XBiotech Inc.","19.41","$567.95M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xbit",
"XELB","Xcel Brands, Inc","0.9406","$18.09M","n/a","Miscellaneous","Multi-Sector Companies","https://old.nasdaq.com/symbol/xelb",
"XEL","Xcel Energy Inc.","74.71","$39.26B","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/xel",
"XNCR","Xencor, Inc.","40.58","$2.33B","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xncr",
"XBIO","Xenetic Biosciences, Inc.","0.8506","$5.36M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xbio",
"XBIOW","Xenetic Biosciences, Inc.","0.4105","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xbiow",
"XENE","Xenon Pharmaceuticals Inc.","10.9","$381.58M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xene",
"XERS","Xeris Pharmaceuticals, Inc.","4.98","$243.9M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xers",
"XLNX","Xilinx, Inc.","131.31","$32.19B","1990","Technology","Semiconductors","https://old.nasdaq.com/symbol/xlnx",
"XOMA","XOMA Corporation","31.68","$349.18M","1986","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xoma",
"XP","XP Inc.","39.73","$21.92B","2019","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/xp",
"XPEL","XPEL, Inc.","36.94","$1.02B","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/xpel",
"XPER","Xperi Holding Corporation","18.74","$1.98B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/xper",
"XSPA","XpresSpa Group, Inc. ","1.85","$127.27M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/xspa",
"XTLB","XTL Biopharmaceuticals Ltd.","2.385","$12.26M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xtlb",
"XNET","Xunlei Limited","2.9","$193.95M","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/xnet",
"YNDX","Yandex N.V.","62.1","$21.74B","2011","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/yndx",
